danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_names,artist_names,happy,genre
0.45,0.265,4,-8.806,1,0.0421,0.953,1.50E-05,0.117,0.213,120.197,199931,3,Fúgate,"['Daniel, Me Estás Matando']",0,Alternative
0.657,0.335,3,-12.599,0,0.0304,0.882,2.01E-05,0.105,0.391,121.98,226464,3,Jugando Con Mi Amor,['Erick Mendoza'],0,Alternative
0.644,0.615,7,-7.999,0,0.0266,0.578,0.00212,0.113,0.731,123.982,182641,4,Me Acordé,"['Charlie Rodd', 'Mauricio Sanchez']",0,Alternative
0.57,0.554,0,-8.127,1,0.209,0.761,0.000162,0.21,0.443,84.357,208290,4,Lo Que Construimos,"['Sabino', 'Natalia Lafourcade']",0,latin
0.703,0.275,1,-12.612,1,0.0324,0.639,0.242,0.0849,0.419,113.018,157699,4,Nada Me Hace Feliz,['Arroba Nat'],0,Alternative
0.704,0.271,4,-12.473,1,0.147,0.885,0,0.107,0.298,130.104,153944,4,Amorfoda,['Senti2'],0,
0.431,0.346,5,-10.797,1,0.0406,0.828,0.0838,0.107,0.0469,91.795,145187,3,Los Barcos,['Gepe'],0,rock
0.615,0.216,3,-15.769,1,0.0363,0.825,3.25E-06,0.0818,0.103,122.094,186000,4,Canciones para Días Nublados,['Alan Troy'],0,Alternative
0.59,0.022,4,-22.881,1,0.0451,0.932,5.41E-06,0.0927,0.335,123.96,220927,4,Te Tengo Que Meter En Mi Vida - Versión Acústica,['Alex Ferreira'],0,Alternative
0.759,0.32,1,-7.97,1,0.0338,0.927,0.00207,0.147,0.422,109.666,202909,4,Quédate (Acústico - Bonus Track),['Bratty'],0,Alternative
0.717,0.685,4,-10.224,0,0.105,0.427,0.000101,0.204,0.479,120.086,225747,4,Alguien Como Tú,['Jósean Log'],0,Alternative
0.819,0.551,11,-9.855,1,0.0331,0.609,0.00183,0.101,0.858,120.056,234750,4,Ausente,['Arroba Nat'],0,Alternative
0.66,0.403,3,-7.078,1,0.034,0.567,0,0.147,0.336,98.074,226197,4,Sin Ti,['Antonio Niram'],0,Alternative
0.8,0.845,4,-4.56,0,0.31,0.265,1.70E-06,0.364,0.717,85.14,169412,4,Solo,['Sabino'],0,hip hop
0.591,0.14,1,-19.51,1,0.0336,0.866,0.000136,0.208,0.109,88.04,184773,4,Dejarte Ir,['Alan Troy'],0,Alternative
0.767,0.117,9,-16.456,1,0.0428,0.928,0.000495,0.111,0.426,111.736,230168,4,Me La Saludan,['Alex Ferreira'],0,Alternative
0.604,0.238,9,-15.001,1,0.0553,0.803,0.227,0.0878,0.15,125.998,236853,4,Ansiedad,['Axel Catalán'],0,rock
0.618,0.307,2,-10.875,1,0.046,0.806,0,0.108,0.458,188.115,228253,4,Eres Tú,['Carla Morrison'],0,pop
0.713,0.321,9,-13.084,0,0.0317,0.847,0.0295,0.122,0.27,142.005,164366,4,Adiós,['Arroba Nat'],0,Alternative
0.778,0.416,11,-9.716,0,0.0386,0.29,0.0734,0.115,0.4,133.48,225693,4,Demasiado,['Bandalos Chinos'],0,rock
0.722,0.508,2,-7.082,0,0.0305,0.566,0.000539,0.0896,0.344,106.957,206916,4,"Honey, No Estás",['Bratty'],0,Alternative
0.525,0.652,8,-8.575,0,0.0287,0.0105,0.0197,0.111,0.641,88.036,217273,4,Miénteme,['Camilo Séptimo'],0,rock
0.513,0.43,2,-9.083,1,0.0426,0.65,2.89E-06,0.301,0.385,137.908,212836,4,Días Impares (feat. Melissa Robles),"['Carlos Sadness', 'Melissa Robles']",0,pop
0.679,0.107,5,-19.213,1,0.0362,0.962,0.0927,0.247,0.372,95.069,150947,4,Bonita,['Axel Catalán'],0,rock
0.643,0.312,1,-7.155,1,0.0351,0.836,0,0.106,0.094,94.093,235307,3,Déjenme Llorar,['Carla Morrison'],0,pop
0.571,0.33,6,-10.332,0,0.0428,0.868,2.31E-05,0.101,0.404,174.93,188229,3,La Perra Soledad,['Arroba Nat'],0,Alternative
0.704,0.235,6,-9.772,1,0.0312,0.782,0,0.107,0.313,114.101,192673,4,A Mi Lado,['Charlie Rodd'],0,Alternative
0.605,0.35,8,-13.329,0,0.0277,0.628,0.422,0.108,0.177,127.029,238110,4,Aquí,['Bratty'],0,Alternative
0.47,0.339,7,-7.739,1,0.0274,0.285,0.00118,0.116,0.119,130.142,167222,4,No me percaté,['Coco'],0,Alternative
0.647,0.509,6,-8.944,1,0.0432,0.621,9.05E-06,0.0975,0.592,130.005,235320,4,Café De Las Ocho,['Covi Quintana'],0,pop
0.326,0.685,10,-5.576,1,0.179,0.503,0,0.427,0.409,86.882,312000,5,Lo Que Siento,['Cuco'],0,pop
0.59,0.115,2,-10.034,1,0.0385,0.968,0,0.0871,0.33,121.692,242447,4,Te Regalo,['Carla Morrison'],0,pop
0.305,0.26,7,-21.043,1,0.0812,0.911,0.00174,0.356,0.237,86.048,127530,4,Bonita,['Cyluz'],0,Alternative
0.566,0.627,1,-4.938,1,0.0267,0.301,0,0.095,0.422,97.963,188773,3,Insomnio,['Daniela Spalla'],0,rock
0.528,0.134,5,-12.642,1,0.0329,0.842,0,0.1,0.266,109.687,183244,4,Someone You Loved (Cover),['Passenger'],0,pop
0.37,0.318,11,-6.524,0,0.0339,0.766,0,0.307,0.47,173.521,178203,4,Stay,"['Missy & Blonde', 'Isabella Celander']",0,pop
0.54,0.265,11,-9.852,1,0.027,0.887,0,0.111,0.253,94.919,182216,4,Believe,['Ben & Tim'],0,Alternative
0.674,0.116,9,-13.448,1,0.0375,0.862,0,0.0979,0.21,129.976,199114,4,No Air,['Lúc'],0,
0.657,0.192,10,-13.108,0,0.0365,0.894,0,0.157,0.305,130.087,208103,4,2U - Acoustic Version,['Clementine Duo'],0,pop
0.425,0.249,4,-12.219,0,0.0355,0.87,0.00175,0.124,0.235,123.632,254297,4,Graveyard - Acoustic,['Highland Peak'],0,
0.605,0.306,11,-6.704,1,0.0262,0.634,0,0.12,0.279,129.964,230354,4,Rise,['Brandon Chase'],0,Alternative
0.646,0.272,10,-9.907,0,0.0505,0.883,0,0.104,0.51,136.174,160962,4,Let Me Down Slowly,['Powell Sullivan'],0,Alternative
0.617,0.311,11,-9.757,1,0.0594,0.801,0.0497,0.112,0.15,137.969,295152,4,By Your Side,['The 1975'],0,pop
0.558,0.224,10,-14.676,0,0.0312,0.847,0,0.117,0.255,114.767,220952,4,Hey Brother,"['The Mayries', 'Dan Berk']",0,pop
0.624,0.0974,10,-13.821,1,0.0362,0.987,9.46E-06,0.1,0.226,114.099,158882,4,Without You - Acoustic,['Linn Brikell'],0,Alternative
0.595,0.18,9,-11.391,1,0.0298,0.89,0,0.113,0.261,79.922,188736,3,Dancing With A Stranger,['Sara Farell'],0,pop
0.503,0.123,2,-14.312,0,0.0327,0.868,2.56E-05,0.111,0.343,183.571,172455,4,Somebody That I Used To Know,['Lúc'],0,
0.762,0.235,10,-10.991,1,0.04,0.872,0,0.149,0.463,130.02,199487,4,Fast - Acoustic Version,['The Mayries'],0,pop
0.602,0.0938,9,-11.733,1,0.03,0.904,0,0.0929,0.219,100.009,208334,4,Colder Weather,"[""Mother's Daughter"", 'Beck Pete', 'Ryan James Tillema']",0,pop
0.605,0.143,9,-15.233,1,0.039,0.867,0,0.164,0.385,120.301,203054,4,Don't Call Me Up,['Dan Berk'],0,pop
0.51,0.213,7,-13.429,1,0.0431,0.875,2.88E-05,0.116,0.346,84.889,259243,4,Rare - Acoustic,['Highland Peak'],0,
0.626,0.152,9,-16.312,1,0.0287,0.923,8.36E-05,0.111,0.332,94.99,228029,4,It Aint Me Babe,['The Mayries'],0,pop
0.676,0.0791,9,-12.692,1,0.033,0.876,0,0.0972,0.18,95.833,210716,4,Dancing with Tears in My Eyes - Acoustic Version,"['Blended Colours', 'Natalie Major']",0,Alternative
0.494,0.214,7,-11.041,1,0.0363,0.92,1.07E-05,0.107,0.35,125.981,196819,3,Wake Me Up,['Roses & Frey'],0,pop
0.465,0.161,8,-19.202,1,0.0343,0.964,0.00788,0.11,0.354,152.786,140131,4,I'm on Fire,['Imaginary Future'],0,pop
0.489,0.25,8,-11.975,1,0.0335,0.925,0,0.126,0.435,175.901,180828,4,Pretty Girl - Acoustic Version,['Becca Adams'],0,pop
0.619,0.207,8,-11.219,1,0.0312,0.855,0,0.118,0.312,72.996,166536,4,Only You,['Michael Shynes'],0,
0.585,0.103,7,-12.682,1,0.0309,0.801,0,0.126,0.179,133.057,234135,4,Creep,['Kina Grannis'],0,pop
0.305,0.275,7,-10.161,0,0.0358,0.791,2.95E-06,0.098,0.137,175.102,188605,4,Get Lucky - Acoustic,['Linn Brikell'],0,Alternative
0.359,0.208,7,-10.567,1,0.036,0.943,0,0.0931,0.105,83.155,192389,3,Symphony - Acoustic,['Thomas Daniel'],0,pop
0.69,0.204,7,-12.427,1,0.0301,0.932,1.73E-06,0.119,0.525,139.587,186335,4,Stargazing,['Isabella Celander'],0,pop
0.138,0.189,7,-12.238,1,0.0343,0.848,0.797,0.168,0.0396,88.418,246573,4,Bullet Proof.. I Wish I Was,['S. Carey'],0,pop
0.596,0.195,7,-11.02,1,0.0264,0.926,0,0.139,0.176,82.114,226877,4,Bad Liar,['Roses & Frey'],0,pop
0.584,0.239,7,-11.157,0,0.0258,0.853,0.000124,0.111,0.0983,79.949,211470,4,Falling Down - Acoustic Version,"['Julia Ross', 'Missy & Blonde']",0,pop
0.654,0.135,6,-10.535,0,0.033,0.938,0,0.0983,0.16,100.027,217777,4,Hollywood's Bleeding,"[""Mother's Daughter"", 'Beck Pete']",0,pop
0.421,0.107,6,-15.191,1,0.0335,0.948,0,0.0881,0.118,104.218,216841,4,I Will Wait,['The Mayries'],0,pop
0.53,0.0776,6,-15.478,1,0.0462,0.937,0,0.122,0.282,179.911,197195,1,Teenage Dream,['Sara Farell'],0,pop
0.643,0.11,6,-14.28,1,0.0294,0.876,1.38E-05,0.112,0.152,101.995,165067,4,A Sky Full of Stars,"[""Mother's Daughter"", 'Beck Pete']",0,pop
0.463,0.156,6,-13.416,1,0.189,0.89,0,0.115,0.478,180.191,145753,4,Supermarket Flowers,"['Postcards & Polaroids', 'Sad Boy']",0,pop
0.661,0.17,6,-14.261,0,0.0331,0.879,0,0.111,0.483,129.853,223715,4,I Fall Apart,['Sunset & Highland'],0,Alternative
0.692,0.232,6,-10.186,0,0.0351,0.875,0,0.114,0.261,118.111,209261,4,Uh Huh - Acoustic Version,['Sara Farell'],0,pop
0.694,0.181,6,-11.236,1,0.0332,0.571,0,0.112,0.284,123.978,196933,4,Here With Me - Acoustic Version,['Brandon Chase'],0,Alternative
0.465,0.278,6,-16.318,1,0.0349,0.846,0.00115,0.675,0.279,122.666,285719,4,Wish You Were Here,['The Milk Carton Kids'],0,Alternative
0.485,0.126,6,-15.597,1,0.052,0.71,0,0.106,0.345,152.541,221569,4,Issues,['Kina Grannis'],0,pop
0.691,0.104,5,-12.753,0,0.0397,0.848,0,0.131,0.557,107.899,130093,4,Sad!,['Bailey Jehl'],0,Alternative
0.664,0.301,0,-8.135,1,0.0296,0.739,0,0.103,0.268,115.877,202220,4,Without Me,['Brandon Chase'],0,Alternative
0.744,0.0953,5,-12.924,1,0.0637,0.751,4.20E-06,0.108,0.371,84.053,187966,4,Hang with Me,['Zak Manley'],0,Alternative
0.608,0.307,5,-10.859,0,0.0285,0.749,0.000252,0.156,0.505,99.938,189794,4,Something Just Like This - Acoustic,"['Missy & Blonde', 'Julia Ross']",0,pop
0.448,0.256,5,-10.17,1,0.0483,0.875,0,0.113,0.174,77.272,219977,4,Back To You,['The Mayries'],0,pop
0.576,0.219,4,-11.246,0,0.0278,0.845,0,0.0875,0.359,79.81,254872,3,Lose You To Love Me - Acoustic,['Highland Peak'],0,
0.52,0.172,4,-11.422,0,0.0343,0.972,6.24E-06,0.109,0.0746,67.007,314344,4,Ordinary World,['Joy Williams'],0,pop
0.45,0.211,4,-10.099,0,0.0409,0.811,0,0.106,0.162,167.863,179510,4,Giant,['Linn Brikell'],0,Alternative
0.63,0.254,4,-10.224,1,0.0559,0.892,0,0.17,0.436,86.232,209010,4,If I Can't Have You,['Emmie Reins'],0,
0.458,0.494,4,-11.055,1,0.0296,0.327,6.28E-06,0.0622,0.149,80.17,250547,4,Lean on Me,['Jillian Edwards'],0,pop
0.391,0.259,3,-10.396,1,0.0316,0.76,0,0.192,0.327,137.756,192168,4,Fix You,['The Lidls'],0,
0.566,0.168,3,-12.483,1,0.0372,0.812,0,0.125,0.238,116.286,181597,4,Apologize,['Bailey Jehl'],0,Alternative
0.593,0.22,3,-11.093,0,0.0435,0.896,0,0.111,0.241,130.182,205863,4,Misery,['Halloran & Kate'],0,pop
0.452,0.275,3,-9.864,1,0.0346,0.874,0,0.0665,0.572,142.594,230537,3,I Miss You,['Reason'],0,
0.464,0.155,3,-15.955,0,0.0342,0.936,5.68E-06,0.108,0.158,82.805,203261,4,Nothing Breaks Like a Heart,['Brimsley'],0,Alternative
0.489,0.314,7,-9.245,0,0.0331,0.749,0,0.113,0.607,124.234,198713,4,Solo,['Dan Berk'],0,pop
0.482,0.184,3,-10.103,1,0.0313,0.897,0,0.105,0.207,111.194,253687,3,I Still Haven't Found Found What I'm Looking For,['Raye Mills'],0,
0.424,0.267,3,-8.062,0,0.0462,0.892,0,0.135,0.225,79.782,244946,4,Attention,['Reason'],0,
0.366,0.262,2,-12.635,1,0.0322,0.767,2.06E-05,0.119,0.181,151.11,245907,4,Landslide,"['Molly Parden', 'Hollow Hum']",0,pop
0.628,0.12,4,-14.615,0,0.0299,0.866,1.60E-05,0.117,0.116,100.034,182875,4,Lovely,['Lúc'],0,
0.689,0.239,2,-8.686,1,0.0272,0.898,0,0.131,0.282,106.258,243587,4,Castle on the Hill - Acoustic,['Maygen Lacey'],0,pop
0.429,0.179,2,-13.124,1,0.0416,0.88,0,0.0859,0.233,69.891,167500,3,Iris,['Sad Boy'],0,pop
0.377,0.131,2,-12.004,1,0.0327,0.922,0,0.106,0.117,127.786,228945,5,Circles,['Bailey Jehl'],0,Alternative
0.533,0.152,2,-14.996,1,0.0302,0.79,2.46E-05,0.148,0.132,143.972,261667,4,Fix You,['Canyon City'],0,pop
0.384,0.216,2,-11.372,1,0.0441,0.816,0,0.105,0.245,84.381,228634,4,"thank u, next",['Dan Berk'],0,pop
0.811,0.173,2,-10.389,0,0.0594,0.871,0,0.104,0.64,119.921,200436,4,Look Back At It,['Darnell Smith'],0,Alternative
0.566,0.488,2,-9.222,1,0.0286,0.393,1.01E-05,0.301,0.278,109.97,261273,4,Titanium,['Sonya'],0,Alternative
0.622,0.204,2,-9.792,1,0.0406,0.902,0,0.12,0.339,143.917,214137,4,Make Me Cry,['Sonya'],0,Alternative
0.59,0.272,1,-7.415,1,0.0303,0.945,4.05E-06,0.155,0.102,88.05,202882,4,Crazy - Acoustic,['Linn Brikell'],0,Alternative
0.618,0.223,1,-15.155,1,0.0307,0.913,4.21E-05,0.106,0.567,100.976,184915,4,For You - Acoustic,['Roses & Frey'],0,pop
0.682,0.0907,1,-16.614,0,0.0363,0.892,0,0.159,0.219,100.107,173066,4,We Found Love,"['Michael Shynes', 'Maygen Lacey']",0,pop
0.628,0.114,1,-15.274,0,0.0319,0.78,0.022,0.135,0.204,69.982,203664,4,Dynamite,['Duane Katz'],0,Alternative
0.664,0.177,1,-13.54,1,0.0335,0.856,0,0.136,0.29,105.008,180466,4,Be Alright,['Lola Rhodes'],0,pop
0.627,0.246,1,-11.41,1,0.0342,0.788,0,0.118,0.52,141.303,247684,4,Dilemma,"['Brandon Chase', 'Taylor Manns']",0,Alternative
0.653,0.227,0,-11.138,1,0.0277,0.903,0,0.105,0.284,99.912,251820,4,Don't Stop Believing,['Clementine Duo'],0,pop
0.645,0.269,0,-8.296,1,0.0337,0.846,0,0.115,0.361,133.895,171473,4,XO TOUR Llif3,['Maygen Lacey'],0,pop
0.414,0.0841,0,-12.704,1,0.0418,0.913,5.04E-06,0.107,0.201,91.493,147264,1,"New York, New York",['Spritely'],0,
0.673,0.163,0,-13.19,1,0.0393,0.884,0,0.355,0.498,83.959,202197,4,Getting Over You,['Reason'],0,
0.598,0.155,0,-13.336,1,0.0379,0.901,0,0.117,0.198,133.685,151792,4,These Days,['Bailey Jehl'],0,Alternative
0.526,0.318,0,-8.884,1,0.0323,0.852,0,0.0974,0.165,75.008,208568,4,Dusk Till Dawn,['Amanda Yang'],0,pop
0.498,0.227,0,-6.03,0,0.0315,0.879,0,0.111,0.3,139.311,243674,4,Natural,['Maygen Lacey'],0,pop
0.643,0.446,2,-8.727,1,0.0479,0.575,4.08E-06,0.239,0.635,131.95,196680,4,Lows,['Pink Sweat$'],0,r&b
0.643,0.17,5,-9.061,1,0.0389,0.963,3.38E-05,0.107,0.337,79.282,256000,3,Loved by You,['KIRBY'],0,r&b
0.483,0.361,0,-7.889,1,0.0738,0.832,4.66E-06,0.098,0.307,171.649,193795,4,To Die For,['Sam Smith'],0,pop
0.577,0.661,11,-4.962,1,0.134,0.518,0,0.076,0.737,79.009,215107,4,Finally Feel Good,['James Arthur'],0,pop
0.504,0.498,0,-8.24,1,0.0499,0.131,0,0.0929,0.196,87.221,191307,4,Scared To Live,['The Weeknd'],0,pop
0.281,0.317,5,-10.888,0,0.0396,0.811,0.000233,0.11,0.12,88.847,260947,4,Spare,['Jonah Mutono'],0,
0.558,0.364,5,-8.663,1,0.0502,0.169,9.94E-05,0.109,0.252,129.17,160737,4,17,['Pink Sweat$'],0,r&b
0.585,0.594,9,-5.342,1,0.332,0.354,5.36E-05,0.0921,0.138,184.013,261773,3,COFFIN (feat. Eminem),"['Jessie Reyez', 'Eminem']",0,pop
0.657,0.436,10,-5.758,1,0.051,0.775,0.00855,0.203,0.24,73.967,216523,3,Velvet,['KIRBY'],0,r&b
0.339,0.32,1,-10.307,1,0.0528,0.488,1.15E-06,0.119,0.258,75.266,222741,4,Get It Right,['Max Embers'],0,
0.448,0.335,3,-5.535,1,0.0492,0.874,0,0.194,0.286,70.463,223717,4,Rebels,['Maria Lynn'],0,
0.461,0.29,1,-7.999,1,0.0349,0.855,0,0.103,0.412,144.739,194547,4,The Love You Left Behind,['Michael Schulte'],0,pop
0.725,0.267,9,-9.814,0,0.0932,0.0911,0.000714,0.186,0.361,71.044,143013,4,The Kindest Thing,['Stalking Gia'],0,
0.565,0.242,2,-8.367,1,0.0318,0.762,9.30E-06,0.285,0.237,81.657,243267,4,Best Part of Me (feat. YEBBA),"['Ed Sheeran', 'Yebba']",0,pop
0.416,0.38,7,-12.555,1,0.0909,0.705,0.0208,0.145,0.504,77.105,171404,4,white nails,['prettyboyshav'],0,
0.469,0.0876,11,-13.148,1,0.0683,0.918,0,0.136,0.205,118.379,196389,4,love-stained,"['dery', 'Victoria Canal']",0,
0.492,0.173,11,-11.24,0,0.0406,0.896,0,0.109,0.336,125.058,162261,4,Body Aint Me,['Pink Sweat$'],0,r&b
0.507,0.204,0,-11.575,1,0.0504,0.855,0,0.143,0.343,77.765,179120,4,Half A Man,['Dean Lewis'],0,pop
0.396,0.0695,7,-20.337,1,0.0399,0.967,0.105,0.0996,0.0391,137.149,170551,4,Berlin,['RY X'],0,r&b
0.703,0.455,4,-6.282,1,0.0317,0.702,1.24E-06,0.231,0.566,99.807,222357,4,Home,['Muna'],0,
0.577,0.459,8,-8.089,0,0.057,0.315,9.54E-06,0.106,0.27,175.984,175277,4,Wasteland,['Maria Lynn'],0,
0.512,0.184,9,-8.812,0,0.0587,0.866,0,0.284,0.37,85.82,230930,4,Goodbyes,['Jorja Smith'],0,pop
0.784,0.278,6,-10.745,1,0.041,0.918,0.000196,0.112,0.741,105.034,146147,4,"always, i'll care",['Jeremy Zucker'],0,pop
0.532,0.381,10,-6.99,1,0.0521,0.785,0.00749,0.267,0.284,147.406,217797,3,"Velvet (Remix) [feat. Lucky Daye] [from Insecure: Music From The HBO Original Series, Season 4]","['KIRBY', 'Raedio', 'Lucky Daye']",0,r&b
0.455,0.228,5,-12.343,1,0.0364,0.836,0,0.106,0.142,118.499,131500,3,Cocaine,['Pink Sweat$'],0,r&b
0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,201080,4,Skinny Love,['Birdy'],0,pop
0.397,0.249,5,-10.484,1,0.0394,0.926,0,0.115,0.329,79.614,198404,4,For Now,['Kina Grannis'],0,pop
0.512,0.263,1,-7.141,1,0.0306,0.761,0,0.118,0.262,139.772,199647,4,So Cold (Acoustic),['Maria Lynn'],0,
0.554,0.318,3,-13.288,0,0.0392,0.289,0.397,0.123,0.0565,130.11,233240,4,Caves,['Haux'],0,pop
0.451,0.326,9,-7.48,1,0.0558,0.776,0,0.0827,0.513,171.094,160228,4,Just Talk,['Lotus Maat'],0,
0.658,0.249,9,-14.812,1,0.0794,0.912,0.00238,0.0893,0.0391,118.007,179764,4,Silhouette,['Sky McCreery'],0,
0.722,0.683,1,-7.187,1,0.0333,0.00439,0.000642,0.125,0.522,101.034,215840,4,Just Like You,['Emotional Oranges'],0,r&b
0.483,0.271,10,-10.981,1,0.0569,0.835,0,0.13,0.134,86.856,204205,4,Summer's Gone,['Maria Lynn'],0,
0.377,0.649,4,-4.628,1,0.0519,0.0729,1.35E-06,0.237,0.474,154.717,199603,4,Apple,['KIRBY'],0,r&b
0.586,0.624,5,-5.946,1,0.113,0.0153,1.78E-06,0.133,0.267,68.976,185863,4,Leave a Light On,['Tom Walker'],0,pop
0.71,0.19,4,-11.137,1,0.0401,0.697,0,0.0788,0.495,105.14,153125,4,Would You,['Pink Sweat$'],0,r&b
0.453,0.551,5,-5.187,0,0.0323,0.487,0.000297,0.0825,0.135,180.118,254920,4,Questioning My Mind,['Ambar Lucid'],0,pop
0.55,0.415,9,-6.557,0,0.052,0.161,0,0.108,0.274,172.065,205463,4,Love Someone,['Lukas Graham'],0,pop
0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4,SLOW DANCING IN THE DARK,['Joji'],0,pop
0.596,0.32,8,-10.204,1,0.0674,0.726,0,0.0907,0.507,81.711,167442,4,No Replacing You,['Pink Sweat$'],0,r&b
0.534,0.434,3,-9.423,1,0.0277,0.0932,0.0126,0.142,0.0395,140.632,331133,4,Warning Sign,['Coldplay'],0,pop
0.669,0.138,10,-13.504,0,0.0534,0.766,0,0.0924,0.561,152.676,166217,4,All or Nothing (Acoustic),"['Maria Lynn', 'Toniia']",0,
0.62,0.11,8,-13.704,1,0.0416,0.949,6.28E-06,0.16,0.211,111.362,198133,4,Half the World Away,['AURORA'],0,pop
0.422,0.321,5,-8.952,1,0.0294,0.76,2.33E-06,0.429,0.28,78.533,196347,4,Oblivion,['Bastille'],0,pop
0.488,0.487,4,-6.371,1,0.0307,0.577,0,0.193,0.217,77.344,230267,4,High Hopes,['Kodaline'],0,pop
0.616,0.204,6,-11.421,0,0.0331,0.919,0,0.106,0.419,79.826,191000,4,Honesty,['Pink Sweat$'],0,r&b
0.642,0.455,1,-7.558,0,0.0333,0.983,0.00561,0.105,0.725,91.718,138223,4,A letter to my younger self,['Ambar Lucid'],0,pop
0.551,0.264,11,-9.927,1,0.0289,0.894,0.0125,0.372,0.297,111.162,154740,4,Leon,['KIRBY'],0,r&b
0.546,0.311,1,-10.396,1,0.0288,0.818,1.65E-05,0.107,0.246,147.464,260533,4,Let It Go,['James Bay'],0,pop
0.42,0.182,10,-11.864,1,0.032,0.938,0.000237,0.164,0.434,130.081,190346,4,Your Song,['Ellie Goulding'],0,pop
0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,262467,4,Bleeding Love,['Leona Lewis'],0,pop
0.726,0.375,4,-8.295,1,0.0336,0.636,0,0.0894,0.762,106.854,101500,4,Call Me,['Pink Sweat$'],0,r&b
0.641,0.176,6,-11.692,1,0.0349,0.638,5.14E-06,0.252,0.297,76.031,299147,4,I See Fire,['Ed Sheeran'],0,pop
0.317,0.57,0,-5.331,1,0.0324,0.242,0,0.145,0.322,84.253,211400,4,You Make It Real,['James Morrison'],0,pop
0.579,0.292,0,-9.232,1,0.0305,0.722,1.63E-06,0.108,0.145,122.363,274587,4,Running Low,['Shawn Mendes'],0,pop
0.302,0.461,5,-6.166,0,0.0292,0.43,5.61E-06,0.122,0.0932,142.434,314720,4,Run,['Leona Lewis'],0,pop
0.323,0.119,5,-17.892,1,0.05,0.962,0.000348,0.106,0.176,89.862,215590,4,Higher Love,['James Vincent McMorrow'],0,Alternative
0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,237300,4,7 Years,['Lukas Graham'],0,pop
0.561,0.674,4,-6.187,0,0.105,0.508,0.187,0.108,0.47,155.126,155158,3,Kool Aid,['KIRBY'],0,r&b
0.447,0.592,6,-3.015,0,0.0319,0.0575,4.47E-06,0.13,0.283,78.039,266773,4,Look After You,['The Fray'],0,rock
0.486,0.659,10,-5.978,1,0.0305,0.31,0.105,0.108,0.173,140,232713,3,Someone Else,['LANY'],0,pop
0.478,0.181,11,-8.731,1,0.0327,0.975,3.37E-06,0.0795,0.279,108.346,240427,4,Chasing Cars,['Sleeping At Last'],0,pop
0.389,0.373,6,-5.72,1,0.047,0.928,0,0.146,0.283,90.289,254507,4,River Of Tears,['Alessia Cara'],0,pop
0.398,0.151,4,-14.402,1,0.0341,0.961,0.0425,0.0923,0.0745,107.072,241640,4,Love Like This - Acoustic,['Kodaline'],0,pop
0.407,0.308,10,-9.001,0,0.0296,0.778,1.46E-05,0.092,0.153,73.254,256236,3,People Help the People,['Birdy'],0,pop
0.404,0.531,1,-4.328,1,0.103,0.215,0,0.0521,0.321,164.848,214227,4,Empty Space,['James Arthur'],0,pop
0.605,0.191,0,-11.548,1,0.0444,0.629,1.21E-05,0.0733,0.365,124.233,245323,3,Vain,['KIRBY'],0,r&b
0.601,0.317,10,-8.945,1,0.0497,0.911,0,0.181,0.381,137.95,203263,4,Need You Now - Acoustic,['Dean Lewis'],0,pop
0.56,0.442,5,-7.224,1,0.0243,0.727,1.71E-05,0.11,0.212,146.448,309600,4,The Scientist,['Coldplay'],0,pop
0.778,0.145,10,-11.95,0,0.0503,0.892,4.40E-06,0.126,0.24,109.071,207936,4,Does Anybody Know,['Jade Bird'],0,pop
0.734,0.581,9,-6.619,0,0.032,0.24,0.000585,0.0298,0.962,119.337,258693,4,Smooth Operator - Single Version,['Sade'],0,Alternative
0.629,0.364,11,-12.259,0,0.038,0.468,0.0198,0.0941,0.699,166.254,440467,4,No Ordinary Love,['Sade'],0,Alternative
0.653,0.433,11,-10.487,1,0.0295,0.0901,0.00394,0.0765,0.582,146.097,274600,4,By Your Side,['Sade'],0,Alternative
0.728,0.492,9,-5.054,1,0.0269,0.482,6.24E-05,0.0354,0.616,134.616,221293,3,Your Love Is King - Remastered,['Sade'],0,Alternative
0.752,0.824,10,-9.455,0,0.0447,0.128,0.0103,0.306,0.961,91.563,277153,4,The Sweetest Taboo,['Sade'],0,Alternative
0.724,0.472,6,-11.298,0,0.0279,0.631,0.0374,0.0968,0.779,97.11,251333,4,Kiss of Life,['Sade'],0,Alternative
0.775,0.572,0,-8.427,0,0.0633,0.0117,0.0293,0.0847,0.64,90.023,356653,4,Soldier of Love,['Sade'],0,Alternative
0.73,0.544,1,-9.231,1,0.0466,0.152,0.115,0.121,0.436,80.029,378627,4,Cherish the Day - Remastered,['Sade'],0,Alternative
0.566,0.335,4,-12.417,0,0.0293,0.766,0.000366,0.0824,0.317,87.617,258027,4,Love Is Stronger Than Pride,['Sade'],0,Alternative
0.739,0.791,1,-7.873,1,0.0377,0.309,0.397,0.0679,0.968,99.82,217467,4,Paradise,['Sade'],0,Alternative
